"rank","name","rating","rank_change","rating_change"
"1","이세돌","9,851","-","26"
"2","박정환","9,686","-","-7"
"3","최철한","9,638","-","-25"
"4","원성진","9,617","-","-28"
"5","조한승","9,599","1","36"
"6","백홍석","9,590","1","30"
"7","김지석","9,578","2","-18"
"8","강동윤","9,546","-","6"
"9","김승재","9,525","1","12"
"10","박영훈","9,523","1","-7"
"11","이영구","9,511","-","18"
"12","윤준상","9,480","-","-9"
"13","이창호","9,461","1","15"
"14","이지현(남)","9,453","1","0"
"15","나 현","9,432","-","3"
"16","허영호","9,424","-","5"
"17","강유택","9,392","1","0"
"18","안성준","9,385","1","0"
"18","변상일","9,385","1","-8"
"20","목진석","9,380","-","0"
"21","홍성지","9,362","-","0"
"22","안국현","9,354","-","0"
"23","이동훈","9,345","-","0"
"24","이원영","9,330","-","0"
"25","한상훈","9,320","-","-9"
"26","김기용","9,315","-","0"
"27","박정상","9,290","-","0"
"28","강병권","9,277","1","0"
"29","진시영","9,275","1","-9"
"30","한웅규","9,256","1","6"
"31","안조영","9,253","1","0"
"32","김동호","9,249","-","0"
"33","민상연","9,244","-","0"
"33","김세동","9,244","-","0"
"35","홍민표","9,242","-","0"
"36","이태현","9,231","2","11"
"36","김정현","9,231","-","0"
"38","한태희","9,230","1","7"
"39","강승민","9,218","-","0"
"39","이호범","9,218","-","0"
"41","이원도","9,214","-","0"
"42","황재연","9,199","-","0"
"43","김현찬","9,198","-","0"
"44","윤찬희","9,196","-","0"
"45","고근태","9,191","-","-4"
"46","류수항","9,185","-","0"
"47","김주호","9,182","-","0"
"48","박승화","9,178","-","0"
"48","이춘규","9,178","-","0"
"50","류민형","9,171","-","0"
"51","정두호","9,166","-","0"
"52","안형준","9,165","-","0"
"53","송태곤","9,157","-","0"
"54","박민규","9,149","-","0"
"55","김형우","9,147","-","0"
"56","홍기표","9,146","-","0"
"57","최기훈","9,139","-","0"
"58","박준석","9,137","-","0"
"59","온소진","9,135","-","0"
"60","유창혁","9,134","2","3"
"60","이상헌","9,134","-","0"
"62","김성진","9,129","1","0"
"63","박시열","9,127","1","0"
"64","이형진","9,125","2","0"
"65","조훈현","9,124","-","-2"
"66","이현호","9,121","5","-11"
"67","조인선","9,120","-","0"
"68","박진솔","9,109","-","0"
"69","이희성","9,107","-","0"
"70","강창배","9,092","-","0"
"71","김기원","9,091","-","0"
"72","진동규","9,082","-","0"
"73","박승현","9,076","-","0"
"74","전영규","9,070","1","0"
"75","김승준","9,069","1","0"
"76","최명훈","9,068","2","-6"
"77","이정우","9,061","-","0"
"78","이범진","9,049","-","0"
"79","양우석","9,028","-","0"
"80","한종진","9,026","1","10"
"81","이재웅","9,024","1","0"
"82","서건우","9,012","-","0"
"83","주형욱","9,010","-","0"
"84","박영롱","9,004","-","0"
"85","안달훈","8,985","-","0"
"85","김현섭","8,985","-","0"
"87","류재형","8,982","-","0"
"88","박정근","8,976","-","0"
"89","김수용","8,968","-","0"
"90","박지은","8,963","-","0"
"91","박병규","8,960","-","0"
"92","류동완","8,958","-","0"
"93","허 진","8,957","-","0"
"94","강지성","8,955","-","0"
"95","염정훈","8,954","-","0"
"96","이상훈(小)","8,952","-","0"
"97","최원용","8,947","-","0"
"98","유재호","8,938","-","0"
"100","박승철","8,924","-","6"
